a,b
44099,12674
28554,18443
965,267
2933,1591
23725,18949
18499,14950
9240,9494
36368,10060
17680,6341
52899,35756
45854,5589
13801,4847
59130,19195
41085,2249
53313,30573
56781,40921
10331,908
29558,25328
4519,850
59408,19912
31176,19049
49176,877
772,3267
3018,5370
6754,495
44312,5377
56987,23849
40746,30911
43646,11611
22007,56709
29836,38240
58596,19621
30560,1390
31803,18969
18928,12898
10892,8051
20227,971
10907,16106
9752,1048
27753,25349
46887,36523
58162,28968
17738,2431
2852,455
22437,7402
33231,51416
3855,2787
15147,4223
7232,428
45527,33518
41072,6080
40434,4585
2895,80
52575,32682
42301,28422
47050,35518
16978,2394
55029,368
47395,22992
26258,17800
8237,2485
4955,4886
11437,640
433,8209
8816,7238
5210,15378
536,605
50391,30975
27927,29276
2232,1540
1945,1050
34670,3899
7158,18249
4379,8299
1668,10625
24897,26164
526,427
5723,1434
41675,16068
8423,9807
9466,3898
46598,20422
6036,769
11091,7183
6029,456
10529,10908
7910,3355
48301,36425
12798,22457
40675,34106
19449,38420
11009,28377
51418,11796
2431,1289
30920,30038
34008,3461
43951,18570
13531,3984
41714,14185
27176,24678
18491,7106
38407,21309
52953,14371
679,15159
9796,1376
13478,2596
11088,18640
29168,5061
26393,17625
56426,27660
11136,2508
6912,14769
33358,18348
54691,43794
55448,5422
13648,9107
58926,46397
10709,12142
40010,32491
5888,1396
184,3217
5840,809
45461,38785
743,24486
55412,32245
8684,7058
41109,34923
3540,549
49970,45525
4491,34355
54856,44164
17306,23317
7928,4381
29518,16831
9955,9005
3579,2962
54653,9876
6690,5665
22507,12896
1975,1966
137,299
55695,12969
23071,734
528,2264
1451,710
42196,36859
48150,11939
16060,3780
8226,12979
23747,7116
1900,667
448,1935
1488,16328
40850,219
6473,9764
10521,4182
10703,4474
12400,37317
34915,24707
53562,46839
3333,2988
5420,9593
11177,1815
43244,50354
13832,12435
37596,42842
16222,3538
34197,52263
9709,2421
23821,17239
3471,4503
36736,21978
17882,5882
53389,10916
2513,286
13677,6865
51167,43693
284,225
27593,24734
7243,40373
2975,4052
24185,2581
27084,34780
4968,19587
19510,15735
28671,8008
50284,2202
57787,54098
41806,3341
22397,5452
37521,17558
37106,16510
17350,29874
37303,20624
40042,25350
55313,45771
13444,55441
9473,8292
50929,35381
5581,6259
11773,1582
21869,14039
10995,7590
1359,12732
5713,39010
26801,2870
4141,6546
58089,11492
28298,39383
15870,3686
22117,16355
8159,12872
29868,19918
31020,1402
32991,13363
42538,32211
12827,4653
21825,20527
6398,1084
31164,5474
35989,1695
20873,22155
53268,50163
28316,19648
34017,30567
5548,17066
31605,26860
48123,50591
3211,2161
367,1623
56858,53719
31715,20180
26367,19887
5656,3608
36745,5074
26780,5656
18197,14676
6550,7259
42670,18628
32013,6116
8195,5138
20300,4574
43856,32826
4949,11473
31746,10277
1401,8387
8731,1756
32204,32162
7416,4220
37540,36594
15371,22274
11241,9846
11655,2951
23300,17742
53095,2456
20481,360
12636,16916
52281,1838
11706,8228
53003,16242
10336,8808
55503,46128
6152,4207
43420,22616
11159,10532
22442,6417
27197,13971
45011,34759
4914,6958
21705,9865
5517,1201
31990,18564
56763,11687
2100,6441
55048,40093
9,127
55837,26032
12325,13598
6254,2364
21187,2796
54130,17720
22472,37707
23775,25239
32887,13626
24929,14836
57690,47058
56846,27516
10819,13433
9319,11834
17315,15757
40817,21310
21638,1859
17785,24493
27527,15792
14810,4260
3928,1835
31108,12532
35509,29714
9002,8476
39438,31401
8662,4702
31338,29247
57603,6850
2353,435
38742,36439
30832,2210
41734,36245
22774,13070
26096,21088
4037,14042
26556,17575
2063,5201
27003,12477
13642,645
23060,953
14516,21474
13342,2882
11200,7282
55615,17233
38569,433
11209,6975
16470,13926
40198,987
11026,1534
43772,15820
35218,43723
5310,3469
49999,37233
21012,12460
37236,204
43296,23929
743,16198
33913,1747
54495,1950
29289,12999
2967,6035
56634,4558
42455,28144
7161,30407
17690,14445
552,709
20836,11613
24513,16664
27160,36455
26401,22096
1525,1347
49534,18123
82,5872
5583,37099
22653,2477
20893,1144
23617,7847
16770,7941
11973,32584
14044,25745
43822,1235
11860,21634
3225,2648
20333,15044
12198,9535
22804,41070
42673,38833
3705,1169
13942,11670
18169,8242
21158,12779
24133,5804
46901,20163
43375,21067
6102,2441
25684,5030
24067,26086
30120,21244
54359,8934
513,11798
39108,5702
2522,954
9973,9334
14314,8560
34290,14786
24606,16494
9872,11741
6437,37548
26129,49782
3303,7159
49952,5655
147,882
32667,10906
56506,52891
1574,1660
12645,13425
32112,39586
19382,16264
6244,27137
1043,117
1336,1001
1391,589
11231,519
52677,36549
3235,10550
7370,2320
11385,18885
23741,20759
45212,6683
11520,4356
3440,36921
41579,7865
21889,10113
55135,16093
27710,25856
277,2071
20479,19119
1812,1449
8185,14945
17760,42820
8512,2665
21948,20282
4936,2159
22260,35789
18224,11237
41542,27037
38564,10167
22848,18531
1004,1366
2109,722
27515,11099
36205,6531
50535,33964
5943,5501
4387,2527
38996,9212
22383,34535
30379,11950
42905,30549
50009,5238
45339,12352
57581,23276
45419,20325
28201,25532
6155,4576
37713,5186
44118,27123
17113,19771
45680,6912
19034,2826
33499,7785
5354,2025
19874,752
11949,5900
3105,2552
27796,1272
55188,21090
30365,18986
5064,1374
22571,15003
26974,19920
31261,28612
3135,2037
3427,6978
28734,2287
15213,5252
6213,5522
33172,31905
23482,21288
35527,14320
42611,29815
28722,14686
34046,34066
12039,11497
986,206
7952,11152
37330,25708
8121,2573
42298,35077
56087,21388
1382,1167
11485,6288
6894,4336
11994,23223
9798,3073
24853,2082
18613,31234
38756,5467
29359,11883
15778,13293
31770,9278
49112,14595
36406,31592
28780,6480
47792,41081
2974,3992
4254,2712
21209,19068
10130,4599
39924,13070
55891,53589
58744,1874
39554,5313
31831,31060
32842,2740
829,88
70,36
1958,1737
5468,3044
41227,12613
35990,25449
24492,18896
5467,3400
29696,17022
28508,8281
23834,844
9645,9866
25141,2931
26994,14915
34454,8090
6517,2980
35019,28442
8037,14043
28443,26463
23196,10439
41935,11824
35145,32601
11934,2924
52248,6632
2977,1017
35456,372
56732,41264
9796,9037
2819,15263
26658,15033
40874,31875
53437,15985
441,337
16039,18575
44814,28517
52432,4991
2486,4428
58981,31160
11122,208
48099,19090
25364,1894
28058,1521
40005,29653
1217,669
22350,16777
37028,24052
48558,31586
41689,27113
33946,30297
58061,27455
9229,22646
2,1225
7546,13473
38536,20471
20,2
3075,10781
34074,1840
2721,1236
34724,17980
38088,20557
35672,22695
21462,12790
2255,31956
38659,19252
24919,21262
3170,2476
33586,16607
31203,6958
37600,980
12991,19859
29616,21928
10393,9216
13391,7347
32352,20638
2908,3891
4605,3505
39394,1328
33441,13721
6401,1754
50800,25314
9010,1265
24768,135
45072,3833
15425,19357
33000,16208
51323,47708
55928,20391
21951,7123
1999,1237
2624,4747
31846,24578
7087,3784
9534,9165
26940,595
32477,14768
19804,7122
42696,19087
21605,1797
56789,40580
36672,21066
20182,3782
5811,10197
38567,30452
9697,853
33726,20108
11017,1371
9720,12285
1385,10305
23642,12801
17288,17003
56747,8578
3594,8239
28152,15225
38570,13071
6453,3787
701,644
22856,17744
15628,14633
941,149
24485,3848
12422,4176
44654,23691
51241,22912
24039,8949
9226,7115
13356,3630
19866,8097
3155,34089
1571,12748
4457,4053
29668,14276
46998,1584
2110,1718
30581,553
270,2650
23440,13824
31963,8543
41149,3311
5413,3485
37973,21652
55132,11071
7282,4930
21386,5514
4725,545
3426,22529
5156,12026
31975,7539
79,423
39169,32135
1012,5103
1596,972
27308,24086
17675,36752
15806,5356
34428,11570
53850,27247
24074,8331
10944,2644
15683,1600
13190,13062
33207,31869
6835,17157
4911,646
49849,25646
2274,2936
10553,5129
17612,2664
5602,3175
55057,39250
18771,3366
10907,24693
13315,2784
7424,10478
24265,21096
5587,4145
3618,1682
17341,25557
2050,236
46257,40781
45535,23029
22688,21494
55898,45464
24749,18263
7319,7184
17945,817
12090,19450
36503,20680
16375,2498
18042,5002
38002,29054
58442,51331
16536,2068
22836,20109
37121,6233
45975,2513
36762,8387
40100,17166
12070,3619
9225,1789
52922,3967
25524,21253
47331,3089
29,389
28627,8392
5421,42881
2717,21734
31414,685
15044,5576
4442,16381
39091,37326
31926,1508
14436,25239
5352,1736
6470,5655
2981,1967
51107,37968
9066,4096
9387,2642
25846,19466
17187,11557
30179,26213
37129,5946
41035,4682
5984,5844
346,1373
30438,40319
9028,15675
50481,25439
18166,13618
10956,3230
32317,7907
47972,18249
24080,25860
7266,5643
43427,23595
4617,30839
35890,33296
58205,44408
44487,2792
25178,9004
8070,3044
50947,7087
23369,19617
22575,21986
19423,12531
43723,43167
52146,49048
47765,31517
14220,8280
21401,18394
29527,5492
48974,24486
35774,32933
39342,18659
2902,10
38247,28584
19089,1764
51538,48682
21734,16809
18382,16229
8921,47588
9509,39568
53172,52866
37738,3885
9637,12498
20376,6170
28088,1998
52549,7348
19978,16507
1535,311
42431,2964
26961,11149
4038,3354
58642,37377
2094,8438
20765,1307
8269,34806
9066,9765
35722,34338
30008,20903
1027,439
18386,7237
53770,16464
12337,9662
53758,17203
19658,11619
44209,39729
4416,759
3746,880
13008,5243
39230,21488
30787,4989
25734,19212
33607,2536
2336,2326
13905,1661
924,822
1867,1302
34155,25187
36108,13331
36080,3802
11847,9425
28468,1096
24534,6677
28882,12407
29808,37514
32020,25537
36087,26967
46083,18325
12512,10507
47206,34872
19730,10025
8043,11154
41042,4318
26937,19037
11294,11215
11571,32317
35493,5976
19905,303
3021,1521
46937,5307
4809,1694
7545,7343
17849,1628
58234,2137
37885,28583
4202,817
44452,23315
23607,14409
24228,20949
10317,3263
3368,622
34041,22449
49923,42656
49460,34335
3991,15255
30023,27495
30824,12842
27327,38139
13847,8110
2,91
7652,14014
18877,17296
37071,30458
49806,46993
779,17931
22169,23076
18763,35287
58212,18394
47015,6474
1091,6333
6323,4631
16771,7047
25951,7999
33212,5855
37038,28671
29302,28696
4575,18415
14422,6405
3039,32460
4621,9596
20989,4695
12666,3275
38600,12849
32193,7392
7284,6244
15634,7766
43102,22659
3579,1715
30810,14153
9262,2446
40295,5596
34475,22863
45645,20766
33126,32497
5911,1944
36930,27835
59357,40911
26023,24396
8543,21235
34064,19454
12660,13779
10702,32085
3500,38283
18469,8919
58214,13104
7479,18169
14907,7992
17928,106
34065,10388
1011,18885
39504,11297
51712,13995
8464,2325
23567,5481
40001,24413
16442,13357
59608,9920
13090,5927
43878,22387
11751,3759
28208,27304
58226,54766
8169,1463
22171,2448
11171,27186
4878,2773
19404,48427
22980,28258
15436,10647
51869,8751
39128,11466
30981,17406
14495,28732
8691,14546
50455,24336
54976,13198
5968,2664
44988,31798
54178,50071
15567,22758
29096,28616
36051,13433
37481,6737
50155,18554
15253,13451
51678,4639
4397,298
5946,687
16184,4393
1720,1021
9277,5042
1603,13229
373,18844
4600,12747
41656,2315
23397,18956
24792,10619
32747,26082
50937,22759
57826,39298
24317,6393
46238,17274
46290,21090
2009,1560
24719,6205
29339,1828
4527,22258
29264,18708
36287,23673
2127,1203
52297,29631
11803,12316
463,269
9377,8995
1355,639
10705,5405
110,594
12647,5435
29375,51
22358,9425
47032,42192
55652,40388
42856,22493
20896,16170
53146,41229
32018,17879
6438,5764
18340,6313
28143,7031
28293,22538
12936,3243
8786,2192
24246,45853
31864,40907
16562,35166
39180,38505
3933,2621
58248,35735
13310,7677
35647,24219
10849,8870
21487,35687
10636,30027
48297,946
19031,2299
48289,7805
2311,1565
26137,22249
26295,15122
24806,18350
42552,617
59075,5208
34989,5976
38146,3816
37501,36757
10317,35664
32825,19117
44370,43388
46286,26400
53917,47107
2554,2215
3426,111
58183,25206
1316,4189
40187,24320
48229,9950
5786,4835
13254,3678
35264,28620
28181,9860
10985,23423
17236,8389
2558,109
2998,1758
3245,395
12099,495
6118,18030
42898,27607
8155,7444
17471,16424
58381,4470
901,26278
38209,13997
35877,11449
7883,634
37969,28245
54360,46721
10776,4896
635,470
2322,18999
41117,36817
36613,35493
51082,18065
15042,39634
23803,7500
47599,41633
1845,254
53427,40197
37039,15307
28526,6714
39466,22292
20650,13564
14282,35881
25834,24741
19234,16582
1314,1001
33334,8785
15241,18403
52171,32470
1916,2760
36507,32685
37611,0
2556,1678
1332,709
1133,25257
48221,6895
24799,21791
23966,15142
17273,21565
37830,2953
24519,4629
22871,18673
66,9736
2357,4092
5003,4617
23998,10391
7793,1441
11624,7839
40931,6839
44714,34349
45701,39161
7439,5417
561,304
25474,7386
57590,44852
37958,16361
37243,19861
20260,17956
25634,24427
9085,3361
1651,12175
27365,7066
4386,20770
55784,42107
11556,14740
7451,6876
34187,15082
52016,40363
3557,5066
22055,15770
50121,25620
23750,9483
8727,1899
36146,11150
26953,24150
34746,32508
4945,3929
6926,872
1256,2362
35194,5234
19009,834
12879,13174
15422,7264
7957,5761
38299,16409
17491,6811
19271,2802
48889,2695
27065,17274
32971,25632
7269,18319
33785,15407
57935,18057
22030,3817
30584,1728
17405,11450
40840,15835
40992,18166
44091,43639
10419,6778
22821,15943
25730,26221
366,387
19628,25903
7059,4233
1671,6837
43008,16699
33263,51220
7792,7592
27613,3094
42462,38186
31904,27300
25486,12523
10414,7263
3259,2962
1218,2497
45049,7596
17935,11260
34122,12373
6576,3642
1494,70
24943,4261
9855,3083
21245,50
4408,1094
2924,665
56761,40844
43187,2136
15780,3064
22356,1905
17053,16965
40165,34307
34877,22930
2453,886
8238,4851
2138,20631
31000,4177
35435,18568
1877,1597
54203,18598
35409,36350
5368,590
20662,10503
12793,2306
21373,11439
13824,4828
45619,10261
7975,4878
7458,2739
19220,1410
31701,129
29855,16051
50691,6751
1640,20679
15641,4950
39485,20282
8178,2669
26096,21995
365,2797
51985,50567
13293,15001
50191,3061
30233,5772
32447,30129
3805,3190
30094,25659
3691,1594
13191,13919
5462,2717
10916,7683
11093,10064
35359,33780
16324,9823
10938,50
4397,11683
12928,25496
7954,2148
26504,5673
6155,10167
16417,6311
21751,14002
433,1564
6228,3
41039,21474
27335,4443
11751,3270
46926,19175
52866,33162
55862,10382
48282,6219
640,169
6584,4790
1084,13861
5693,775
1700,998
8228,7844
28796,2838
19810,6083
37880,5835
22609,19921
38733,12725
47590,723
51402,47422
12189,1970
14980,13723
49171,40485
39046,9123
195,17791
41369,4379
51723,26849
56217,39125
48577,49024
51536,29196
45655,42794
12151,8177
59121,12554
16924,2012
57130,12243
4141,3941
58327,45885
39796,4613
39204,8413
55381,4622
44943,14486
1594,25051
17376,8052
56687,44060
1275,113
5457,3533
26250,6944
15650,1701
8161,14494
26157,16245
36416,35645
22825,5767
27137,13237
36215,43472
40724,13238
2456,2311
1934,19386
5196,3345
962,39513
7956,5352
42723,28250
9874,9483
25308,2419
35439,1654
9096,3576
46409,35784
48555,41961
7022,1863
10712,42970
13972,5931
11884,7474
16766,9721
16031,15434
53877,11380
39232,19808
24182,1708
34109,810
2094,25132
15759,4038
7822,15052
56290,32224
19027,4726
33859,23622
799,2558
32925,18479
18320,11410
57569,28449
14243,11596
18844,8113
34246,19882
28100,22257
46001,56971
23704,10564
35634,20410
358,272
34946,25617
32898,31322
13592,11465
8947,617
36935,21952
499,1606
32947,29104
18787,9706
13531,15917
6192,1761
11464,22526
717,296
21153,8490
29902,14388
52958,43155
4764,11699
25105,17363
825,895
19553,4717
28918,11130
48777,41750
41273,34156
34229,22403
14877,2785
39587,38674
8169,1803
50750,10032
22852,27659
41612,14760
25667,1880
21805,2167
32415,33597
7179,19400
937,631
24497,5858
20757,31998
44337,19075
44416,8101
23270,10584
32278,30187
20588,6634
19783,46397
17217,13342
3446,446
13283,8024
16908,13128
29569,21311
7483,3937
740,467
54494,41077
20833,18459
19916,1541
7083,3063
55000,29676
5426,2975
26085,8545
10935,10445
21539,20804
7736,3210
14645,12878
18392,14334
19844,6857
4512,3194
23686,3143
2021,262
30847,3780
861,10857
19795,3697
1698,235
18350,13243
27216,2070
10159,4454
316,5908
2043,21137
28697,32801
11929,2580
10774,24968
44328,3709
52228,51331
1215,17546
2200,4733
42498,34834
34590,14036
33633,26256
59610,55990
11198,8509
7366,3010
57026,38319
6406,9617
2354,4266
945,458
11373,3206
44990,15147
3712,1284
58914,56024
7208,6874
12688,5226
2298,1321
2771,1046
6614,8395
57997,4190
58934,34292
493,4069
11158,2896
4221,203
29297,24031
32253,12363
2703,6
52052,8350
50405,56244
177,492
10359,5900
27091,20823
915,714
18726,17306
13698,2417
30874,29976
16621,13218
886,6358
41875,6832
41355,33663
54116,9679
13113,11526
11937,625
4435,1070
42797,33669
1844,2752
32222,15347
51812,13922
43446,26186
1385,3674
26608,12183
3587,1366
34247,29594
15045,12710
17267,35974
36011,3740
20691,5019
10434,5226
16908,3186
876,991
46306,45315
59095,17313
4727,38860
15917,25577
2719,15583
45278,3942
37766,27502
28395,6289
33819,14593
55624,5901
34838,2577
50117,13874
34521,23879
2631,356
39765,24976
8678,17750
21388,1565
27303,7324
9183,19139
11125,3373
47614,9560
17087,7691
32858,25376
7697,6046
14688,5383
53127,24050
8268,5598
4027,16805
52608,26249
51537,13627
934,19
17498,14319
13140,26509
22287,2573
26919,10240
26825,3144
42041,16953
55307,16573
14682,2495
8023,4704
16352,28292
9226,5366
20487,5608
24062,23014
42915,5581
9997,8910
36344,35793
40293,8882
2378,3481
52789,45278
13269,7913
21942,20617
9600,9712
5996,6290
50979,43135
27566,20387
3757,8169
1437,51385
38414,35100
11862,9041
50787,22334
783,6081
21690,7806
11032,7819
24222,11929
17277,6234
2189,1389
1867,200
16380,11722
26884,8919
30290,8764
55789,45536
10501,9865
15413,7449
36693,26266
36465,51718
4125,3347
39869,14782
52959,997
10270,13264
19792,7791
16729,14114
42821,25718
20284,14700
29520,26738
53033,25401
556,3040
47828,5025
31062,18768
14351,10465
58466,29741
24057,603
55033,11951
8654,5346
52298,24318
41290,5515
41205,17845
41977,34994
9388,17176
8072,8649
53735,25732
22873,2715
40568,12587
53551,45294
25729,9662
1190,997
29223,4969
1298,7127
20620,22051
19014,5865
50834,44737
52494,49168
55003,45045
17303,6812
42847,18931
28210,23933
26561,16937
33813,5675
17832,37649
8555,2835
52453,15935
9436,23166
32838,14973
35972,29619
24213,1974
45717,20987
48349,33950
15510,6565
617,471
26044,14766
52020,30290
11009,4478
23814,18032
36645,32872
1903,120
3668,355
11214,26971
7668,10
8924,1869
16886,11644
23155,6071
15668,16187
33858,19642
43506,24912
55876,21209
54315,14283
31490,16767
16211,7409
42664,36681
29096,16798
6481,9496
8265,7819
47865,27949
19448,26946
53327,1163
15910,12591
36311,8568
46840,7914
5697,1816
17350,11081
23285,9492
5375,1833
5399,14315
3817,6760
36020,8670
15392,1158
8497,633
7139,3677
36218,25965
2942,4295
7176,548
40239,6998
16428,15003
10567,7428
11004,9890
37900,23077
4853,10832
14953,10271
59214,392
55711,42849
552,313
12834,20243
139,99
52854,30505
19750,4152
19209,3154
7741,18553
7497,38162
20916,8494
6138,3577
32521,15399
16579,802
23291,7055
4323,6217
4484,771
42924,7632
3268,1058
5574,11919
23656,23045
1066,21026
51452,8529
16483,30851
626,846
46,21842
50576,29527
1989,1747
26671,23591
14894,11170
52212,16795
8230,1390
14121,3994
8143,4027
14194,9699
15760,35006
16540,25367
29021,28180
40607,21132
9078,1437
1817,1724
34104,41812
13930,1797
5248,34688
19828,16185
43200,12026
46397,29149
52972,44314
1076,289
35183,4991
39455,26842
58421,28452
17147,10481
8202,4609
36988,18560
48992,36988
16502,21530
410,4931
577,111
21607,21028
9228,9138
51826,46247
18853,13786
